idx,単語,target
17404,ベントレー,1
17405,クラバッツ,1
17406,肩周り,1
17407,コンストラクテッド,1
17408,裏地,2
17409,Ethereal,1
17410,Couch,1
17411,寝,4
17412,カウチ,4
17413,グレンチェック,1
17414,拳,1
17415,菱,1
17416,3564,1
17417,5547,1
17418,渡航,2
17419,モジュール,2
17420,SIN,1
17421,OAM,1
17422,typeG,1
17423,プリペイド,2
17424,エクス,2
17425,クロール,1
17426,メッセンジャー,2
17427,Marketplace,1
17428,MyPhone,1
17429,スキャナ,2
17430,OCR,1
17431,927,1
17432,皇居,3
17433,完備,1
17434,ゲリラ,2
17435,スローガン,2
17436,待ち受け,1
17437,店選び,3
17438,FooMoo,1
17439,重宝,1
17440,万事,2
17441,難解,3
17442,疑似,2
17443,悪態,4
17444,檻,1
17445,しびれ,3
17446,ハッパ,1
17447,諏訪,3
17448,バーテンダー,1
17449,サウダージ,3
17450,ゴーディ,1
17451,引っ込み,3
17452,欄干,1
17453,つぶし,3
17454,節目,4
17455,原寸,1
17456,争奪,3
17457,魔神,1
17458,アドベンチャー,1
17459,デミ,3
17460,ゴッド,2
17461,クラーケン,1
17462,猟師,1
17463,崇拝,3
17464,救出,2
17465,ワーシントン,2
17466,バットマンビギンズ,1
17467,リーアム,3
17468,ニーソン,3
17469,冥界,1
17470,リーベスマン,1
17471,野獣,1
17472,PM,4
17473,ニックン,4
17474,Zepp,4
17475,CDTV,1
17476,完,2
17477,東野,1
17478,圭吾,2
17479,寛,1
17480,百獣,4
17481,南本,1
17482,人垣,1
17483,割れ,3
17484,戒,1
17485,モーゼ,1
17486,反乱,2
17487,ジェダイ,3
17488,ナニワ,3
17489,クサマダラオオコビト,1
17490,出で立ち,1
17491,條,1
17492,梨,2
17493,スカイライン,3
17494,斬り,4
17495,吸引,3
17496,ヤマビコ,1
17497,バイブスマダラ,1
17498,シボリオオチチ,1
17499,ライセンシング,1
17500,ワーナー,3
17501,マイカル,4
17502,春休み,3
17503,裏話,2
17504,空欄,3
17505,嘘つき,1
17506,シスター,1
17507,ジャクリーン,1
17508,ラリアット,4
17509,ビリー,1
17510,鉄雄,3
17511,島崎,1
17512,セキ,1
17513,ＭＥＧＡ,4
17514,ならず者,1
17515,脱獄,3
17516,湾岸,1
17517,番外,1
17518,スターター,3
17519,釣り人,1
17520,圭一,1
17521,ロリータ,2
17522,学ラン,1
17523,組長,1
17524,カマタ,1
17525,サニー,1
17526,チバ,1
17527,ビンテージ,2
17528,ダッチ,1
17529,あら,1
17530,リヤ,1
17531,バンパー,2
17532,馬力,1
17533,Fast,3
17534,Furious,1
17535,パッチギ,2
17536,リットル,3
17537,休止,2
17538,多面,3
17539,反動,4
17540,ｄ,2
17541,ＶＩＤＥＯ,2
17542,ＢｅｅＴＶ,2
17543,1752,1
17544,バーバナス・コリンズ,4
17545,生き埋め,1
17546,墓,2
17547,末裔,1
17548,フリット,1
17549,エバ,4
17550,ヘレナ,1
17551,ボナム,1
17552,リー,2
17553,デイビッド,1
17554,棺桶,1
17555,バンパイア,4
17556,秘伝,3
17557,タレ,3
17558,ヒレ,4
17559,だし巻き,1
17560,帆立,3
17561,とちの木,1
17562,桜美林,1
17563,プラネット,1
17564,ふちのべ,1
17565,梵,1
17566,イト,1
17567,金型,2
17568,未到,2
17569,イーヴァンズ,1
17570,幕無し,1
17571,本邦,2
17572,杉山,1
17573,クモ,4
17574,スケボー,1
17575,クモ糸,1
17576,吹き出し,2
17577,リース・イーヴァンズ,1
17578,ｓ,4
17579,没後,2
17580,踊り子,1
17581,クラーク,1
17582,ローレンス,1
17583,ブロークバック・マウンテン,3
17584,デンチ,3
17585,かの子,1
17586,駿馬,1
17587,ステーシー,1
17588,ヴァンズ,1
17589,木こり,3
17590,暮し,4
17591,UTOPIA,1
17592,国連,2
17593,203,1
17594,生き残り,2
17595,珠恵,1
17596,臼田,3
17597,あさ美,3
17598,羽場,1
17599,郎,2
17600,努,1
17601,柴田,3
17602,錬三郎,1
17603,軽蔑,3
17604,廣木,2
17605,令嬢,1
17606,カイジ,3
17607,奪回,3
17608,東弥,1
17609,史靖,1
17610,地層,4
17611,輪郭,2
17612,蛇,3
17613,五反田,3
17614,司郎,1
17615,港町,1
17616,嫌み,1
17617,頼み,3
17618,好し,1
17619,度肝,3
17620,ウィッチ,2
17621,パラノーマル・アクティビディ,1
17622,フェイク,1
17623,威信,1
17624,1961,1
17625,有人,1
17626,憶測,1
17627,乗組,1
17628,作りもの,1
17629,生き様,2
17630,並々,1
17631,作中,1
17632,じぎ,3
17633,真水,4
17634,演者,3
17635,スタイライフ,3
17636,各誌,1
17637,ショールーム,1
17638,来社,4
17639,金具,1
17640,ステッチ,3
17641,ときめき,2
17642,一同,1
17643,ぶれ,1
17644,ものづくり,3
17645,flake,1
17646,鮎川,1
17647,孝則,3
17648,康史,1
17649,田山,3
17650,涼,3
17651,勉,1
17652,はなぶさ,1
17653,つとむ,2
17654,震撼,1
17655,大友,3
17656,克洋,1
17657,TWENTY,3
17658,FOUR,3
17659,船旅,4
17660,ひた隠し,4
17661,隠蔽,1
17662,体躯,4
17663,人為,1
17664,症例,4
17665,ハッチンソン,1
17666,ギルフォード,1
17667,プロジェ,1
17668,ウェルナー,1
17669,浮き世,1
17670,空事,1
17671,くだん,1
17672,拘束,3
17673,チンパンジー,3
17674,正真,1
17675,正銘,1
17676,人像,1
17677,ロズウェル,3
17678,黒眼,1
17679,エイリアン,3
17680,星雲,4
17681,イアン,3
17682,デイル,1
17683,別荘,4
17684,特攻,3
17685,アリゾナ,3
17686,船乗り,4
17687,超常,1
17688,核心,1
17689,スピードアップ,1
17690,英知,3
17691,不時,1
17692,幽閉,1
17693,ナスカ,1
17694,ストーンヘンジ,1
17695,言説,1
17696,背後,3
17697,ラフォーレ,3
17698,ミュージアム,3
17699,裕太,1
17700,アマンダ,4
17701,相葉,3
17702,雅紀,3
17703,成宮,4
17704,寛貴,4
17705,デトロイト,1
17706,LF,3
17707,今宵,1
17708,職務,3
17709,マイアミ,3
17710,ローマン,2
17711,ギブソン,3
17712,貿易,1
17713,惨敗,3
17714,圭市,1
17715,レティ,1
17716,ロドリゲス,2
17717,追手,1
17718,復習,1
17719,交錯,3
17720,尋ね者,3
17721,潜伏,3
17722,ジェネ,3
17723,Km,1
17724,NISSAN,1
17725,局員,3
17726,タイムキーパー,1
17727,追跡,3
17728,227,2
17729,524,1
17730,288,1
17731,471,2
17732,892,1
17733,客層,2
17734,遺作,1
17735,820,1
17736,マリアン,4
17737,コティアール,1
17738,知性,3
17739,強靭,4
17740,IMDb,1
17741,アベンジャーズ,1
17742,おろち,1
17743,Point,3
17744,略語,4
17745,カメラワーク,1
17746,浄霊,1
17747,橘,2
17748,インフォメーション,2
17749,クラッシュ,3
17750,新品,2
17751,祓い,4
17752,引越,4
17753,下見,1
17754,pov,1
17755,film,1
17756,shinrei,1
17757,ノベライズ,1
17758,統治,1
17759,チャントリー,1
17760,谷原,1
17761,章介,1
17762,曽,1
17763,利文,1
17764,エレクトロニック,1
17765,アーツ,1
17766,直々,1
17767,血しぶき,1
17768,dragonage,1
17769,ギザ,4
17770,雄弁,4
17771,敷石,1
17772,花崗,1
17773,岩,1
17774,ヒエログリフ,1
17775,聖刻,1
17776,半球,3
17777,3200,1
17778,通説,1
17779,文献,3
17780,論争,2
17781,シェル,2
17782,鍵穴,2
17783,哀しみ,3
17784,動詞,3
17785,眼科,4
17786,きもの,4
17787,galaxias,3
17788,Strength,1
17789,Kou,1
17790,Shibasaki,1
17791,CYCLE,1
17792,NIPPON,1
17793,BUDOKAN,1
17794,地肌,2
17795,Darl,1
17796,orz,1
17797,土砂,1
17798,きた,1
17799,avex,3
17800,成海,3
17801,璃子,1
17802,深海,3
17803,バレンタインプレミアムライブ,1
17804,コールド,1
17805,フィンガー,1
17806,くちづけ,1
17807,ちあき,1
17808,椎名,1
17809,月夜,1
17810,肖像,1
17811,麻友,2
17812,あやか,1
17813,仲川,1
17814,遥香,1
17815,鬼ごっこ,1
17816,悠介,1
17817,幻冬,3
17818,多田,4
17819,愛佳,1
17820,覇者,1
17821,こっ,3
17822,ミセス,2
17823,定職,1
17824,ファイア,3
17825,スチュ,1
17826,初演,4
17827,ダニエルズ,1
17828,下馬,2
17829,共鳴,2
17830,拝見,3
17831,108,1
17832,次項,1
17833,大槌,1
17834,となり町,1
17835,南相馬,3
17836,想い出,3
17837,くやし泣き,1
17838,励まし,2
17839,声かけ,3
17840,ドーム,3
17841,バックステージ,1
17842,暗幕,1
17843,抑え,1
17844,ジュラシック,3
17845,バップ,3
17846,BADBOYS,1
17847,ろくでなし,1
17848,ブルース,1
17849,平川,1
17850,哲弘,1
17851,県立,1
17852,浜,1
17853,編入,1
17854,いじり,4
17855,口下手,1
17856,独走,4
17857,7524,1
17858,8847,1
17859,1700,2
17860,ララ,1
17861,種牛,1
17862,和牛,3
17863,一人娘,1
17864,タクヨ,1
17865,水野,1
17866,SORA,1
17867,蝉,3
17868,リュック,2
17869,一服,1
17870,清涼,1
17871,啖呵,1
17872,成り行き,1
17873,守珍,1
17874,マフィア,1
17875,Hanako,1
17876,高松,2
17877,まんぷく,1
17878,ツア,1
17879,ポニー,1
17880,キャニオン,1
17881,6370,1
17882,竣工,1
17883,最深,1
17884,虐殺,1
17885,長老,1
17886,張本,1
17887,拳銃,3
17888,弾丸,3
17889,銀製,1
17890,獰猛,4
17891,掃討,1
17892,蝙蝠,1
17893,火炎,3
17894,跳躍,2
17895,瞬殺,2
17896,襲撃,1
17897,戦局,1
17898,不死,1
17899,コルヴィナス,1
17900,捕らわれ,1
17901,混血,1
17902,イヴ,3
17903,セバスチャン,1
17904,アンティジェン,1
17905,二の丸,1
17906,交戦,1
17907,一触,1
17908,即発,1
17909,険悪,1
17910,打破,3
17911,イダ,1
17912,武功,1
17913,一戦,3
17914,名刀,3
17915,満悦,1
17916,カイリー,1
17917,CRAZY,1
17918,NEVER,1
17919,GIVE,1
17920,大観,1
17921,独唱,1
17922,スタンフォード,3
17923,ヨコハマ,3
17924,三根,2
17925,梓,3
17926,西島,3
17927,隆弘,4
17928,AAA,1
17929,宇津井,1
17930,絶唱,1
17931,ゲート,3
17932,シャンク,2
17933,ブロードウェイ,3
17934,貴教,4
17935,島谷,4
17936,サンセット,1
17937,ストリップ,1
17938,ジャックス,4
17939,フォリナー,4
17940,REO,4
17941,ワゴン,2
17942,ベネタ,4
17943,トゥイステッド・シスター,4
17944,ポイズン,4
17945,ホワイトスネイク,4
17946,バーレスク,3
17947,ジュリアン,3
17948,ハフ,4
17949,ボネ,4
17950,ゼタ＝ジョーンズ,4
17951,ジア,4
17952,マッティ,4
17953,アッカーマン,2
17954,クランストン,4
17955,アレック,2
17956,ボールドウィン,2
17957,スーパースター,1
17958,Pour,4
17959,Some,4
17960,Sugaron,1
17961,Me,2
17962,Wanted,4
17963,Dead,1
17964,Alive,4
17965,スコーピオンズ,4
17966,Like,4
17967,Hurricane,4
17968,ギタリスト,3
17969,フィル,2
17970,427,1
17971,喚起,2
17972,真鍋,1
17973,昌平,1
17974,みこ,1
17975,肩代わり,1
17976,取り立て,2
17977,返済,2
17978,正面,2
17979,一攫,2
17980,千金,2
17981,男役,1
17982,義徳,1
17983,ムロ,1
17984,ツヨシ,1
17985,あすか,4
17986,高倉,1
17987,Yell,1
17988,木佐,3
17989,彩子,3
17990,Pachinko,1
17991,バザール,3
17992,コンベンション,2
17993,宜野湾,1
17994,桜坂,1
17995,那覇,1
17996,北谷,1
17997,県内,3
17998,ジャルジャル,1
17999,チュートリアル,1
18000,義実,2
18001,莫逆,2
18002,バクギャクファミーリア,2
18003,ワーキング,2
18004,ホリデー,3
18005,又吉,2
18006,タバ,1
18007,稲垣,1
18008,早希,2
18009,みつ,2
18010,さき,2
18011,むこう,4
18012,裕可里,1
18013,日和,1
18014,ユキモノガタリ,1
18015,沼田,4
18016,ガマゴリ・ネバーアイランド,1
18017,蒲郡,1
18018,悠太,1
18019,筑西,1
18020,ノブ,3
18021,シコブシ,1
18022,祐一,2
18023,真悟,1
18024,かりゆし,1
18025,SAKURA,1
18026,love,1
18027,Friend,1
18028,GIORGIO,1
18029,CANCEMI,1
18030,カルテ,2
18031,俊英,3
18032,深川,1
18033,栄,1
18034,キモチ,1
18035,雄輔,1
18036,ローサ,4
18037,初音,2
18038,莉子,1
18039,羊,2
18040,黒川,1
18041,芽以,1
18042,森崎,1
18043,博之,1
18044,野間口,1
18045,矢島,1
18046,モロ,3
18047,師岡,1
18048,成志,1
18049,時枝,1
18050,段田,1
18051,安則,1
18052,ROADSHOW,1
18053,Website,1
18054,養父,2
18055,四苦,1
18056,八苦,1
18057,創始,1
18058,特選,3
18059,必着,4
18060,厚木,4
18061,手描き,3
18062,不可,2
18063,392,1
18064,画材,1
18065,鉛筆,1
18066,クレヨン,4
18067,油彩,1
18068,水彩,1
18069,久保,2
18070,ミツロウ,3
18071,backstage,1
18072,secret,1
18073,room,2
18074,extra,1
18075,垂涎,3
18076,NEWTRAL,1
18077,吉岡,1
18078,聖,3
18079,site,4
18080,飼育,1
18081,肩車,1
18082,ヒア,1
18083,養女,1
18084,イクメン,1
18085,ハロウィン,3
18086,生身,3
18087,足先,1
18088,富江,1
18089,ザボーガー,4
18090,井口,4
18091,昇,2
18092,真希,3
18093,有沙,1
18094,麻由,1
18095,巨乳,3
18096,テコンドー,1
18097,ド肝,3
18098,怪演,3
18099,ウンデッド,1
18100,マート,2
18101,280,2
18102,ぜったい,1
18103,灼熱,4
18104,1912,1
18105,吹き替え,3
18106,駒澤,1
18107,迫,3
18108,淳一,1
18109,盛岡,1
18110,北上,1
18111,利府,1
18112,名取,4
18113,リオーネ,1
18114,古川,2
18115,ワーナーマイカルシネマズ,4
18116,ムービックス,1
18117,6740,1
18118,7165,1
18119,トランス,1
18120,ポーター,1
18121,ブリッツ,3
18122,デニーロ,4
18123,ジョイソン・ステイサム,1
18124,イントロダクション,2
18125,火花,4
18126,クライヴ,1
18127,てんこ盛り,2
18128,殺し,3
18129,捕虜,3
18130,散り散り,1
18131,フェザー,4
18132,愉しみ,3
18133,痕跡,1
18134,豚汁,1
18135,ギャラクシー,2
18136,選奨,1
18137,MBS,2
18138,RKB,1
18139,コンプリート,2
18140,ウインナー,1
18141,松重,1
18142,永岡,1
18143,酒蒸し,1
18144,馬渕,1
18145,宇梶,3
18146,甲本,1
18147,煮こごり,1
18148,缶詰,1
18149,早織,3
18150,森岡,1
18151,前野,3
18152,朋,4
18153,吹越,1
18154,朝倉,1
18155,実和子,3
18156,哲司,1
18157,螢,1
18158,雪次,1
18159,朗,4
18160,若菜,2
18161,芦川,1
18162,塩見,2
18163,三省,1
18164,ギョーザ,1
18165,黒谷,2
18166,友香,3
18167,飯島,4
18168,奈美,2
18169,ジョッシュ,1
18170,アルダ,1
18171,ルッソ,2
18172,ジェフ,3
18173,ナサンソン,1
18174,弱者,3
18175,イーサン,3
18176,ハント,3
18177,新米,3
18178,負け組,3
18179,空き巣,1
18180,エディー,3
18181,取りえ,1
18182,あきらめ,1
18183,ブラット,3
18184,グレイザー,3
18185,ビバリーヒルズ,3
18186,コップ,1
18187,パラマウント,3
18188,5252,1
18189,ショッカー,1
18190,ネー,4
18191,キャンベル,3
18192,スタブ,3
18193,帰郷,3
18194,1161,1
18195,5101,1
18196,9550,1
18197,こま,1
18198,シュール,2
18199,ドレイ,2
18200,前売り,1
18201,リチャード,3
18202,アディーレ,1
18203,態,1
18204,円谷,1
18205,食卓,3
18206,晩御飯,3
18207,ダートタウン,1
18208,ホラ,4
18209,蛙男,1
18210,商会,3
18211,宣告,3
18212,感化,2
18213,カミング,2
18214,契機,1
18215,ハリポタ,2
18216,落選,1
18217,傷心,3
18218,大成,3
18219,モノクロ,2
18220,占拠,3
18221,謀略,1
18222,雪まつり,1
18223,売れっ子,1
18224,レイチェル,4
18225,マクアダムス,3
18226,魔力,1
18227,離ればなれ,1
18228,クラリネット,1
18229,奏者,3
18230,アニー,2
18231,祖先,2
18232,こん睡,1
18233,今どき,2
18234,どよめき,3
18235,コンペティション,3
18236,格上げ,1
18237,ホース,3
18238,おろか,3
18239,ニヒル,1
18240,哀愁,1
18241,愛犬,2
18242,名演,1
18243,テリア,1
18244,ギー,4
18245,シネスイッチ,1
18246,没落,1
18247,ミック,1
18248,宝箱,1
18249,アスガ,1
18250,ファル,1
18251,ハディ,1
18252,善悪,3
18253,濃密,1
18254,ロジャー,1
18255,エバート,1
18256,不朽,3
18257,激賞,1
18258,Bunkamura,1
18259,金熊,1
18260,サウス,3
18261,イースタン,4
18262,自我,4
18263,偉人,3
18264,セサミ,1
18265,ミス・ピギー,1
18266,プレゼンテーター,2
18267,シーゲル,1
18268,天秤,3
18269,アダムス,1
18270,ウーピー,1
18271,ゴールドバーグ,1
18272,875,2
18273,661,1
18274,931,1
18275,売買,1
18276,日暮らし,1
18277,封切り,3
18278,つくりもの,1
18279,嘲笑,1
18280,護民,1
18281,策略,3
18282,小国,1
18283,先頭,1
18284,武勲,1
18285,執政,1
18286,煽動,1
18287,ジェラルド,1
18288,バトラー,1
18289,敵国,1
18290,高み,3
18291,水面,3
18292,野心,3
18293,戦況,1
18294,EVANGELION×HELLO,1
18295,KITTY,1
18296,一世,4
18297,碇,1
18298,シンジ,2
18299,使徒,1
18300,襲来,3
18301,序,4
18302,破,1
18303,ラングレー,1
18304,文具,3
18305,衣料,3
18306,服飾,3
18307,巨星,1
18308,飲んだくれ,1
18309,閉塞,1
18310,子馬,1
18311,母馬,1
18312,Cocco,1
18313,一橋,1
18314,奥村,1
18315,講義,1
18316,代用,1
18317,くす玉,4
18318,命中,3
18319,垂れ幕,1
18320,チャーチル,1
18321,給食,3
18322,Livespire,4
18323,PERSONA,1
18324,MAYONAKA,1
18325,Forum,1
18326,アトラス,1
18327,外伝,4
18328,ディノス,1
18329,富谷,1
18330,台場,3
18331,メディアージュ,2
18332,越谷,2
18333,わかば,1
18334,なんば,2
18335,西宮,1
18336,四国,2
18337,博多,2
18338,ミッテ,1
18339,ネーブ・キャンベル,1
18340,金縛り,3
18341,敦彦,1
18342,よしもと,1
18343,男前,1
18344,ブサイクランキング,1
18345,お茶の水,1
18346,でまかせ,1
18347,諸表,4
18348,軌道,3
18349,野望,1
18350,プチ・コッション,1
18351,テオブロマ,1
18352,コショネ,1
18353,893,1
18354,整列,3
18355,トゥット・ベーネ,1
18356,ラブラブータ,1
18357,はな,1
18358,ヴィエッネズィ,1
18359,ドゥ・コション,1
18360,買い上げ,3
18361,マルコリーニ,1
18362,シトロン,1
18363,HAPPY,3
18364,スペシャリティ,1
18365,スパンコール,1
18366,ミリタリー,3
18367,ヨシノリ,1
18368,コタケ,1
18369,コーギー,1
18370,肌触り,2
18371,水色,2
18372,差し色,1
18373,アリアンナ,1
18374,網目,1
18375,一味,3
18376,ソーン,1
18377,金糸,4
18378,銀糸,1
18379,乗馬,4
18380,ブライドル,1
18381,フ・ケ,1
18382,グレンロイヤル,1
18383,Tendence,1
18384,ステンレス,3
18385,ポリカーポネイト,1
18386,テンデンス,1
18387,イエナ,1
18388,カ,2
18389,カサブランカ,4
18390,クローブ,4
18391,アンティ,1
